mz,rt,int,mzUncertainty,rtUncertainty,intUncertainty,dqs_cen,dqs_bin,dqs_peak
381.229,298.575,4.38446e+06,7.96755e-05,0.528165,548052,0.826373,0.875087,0.730008
381.23,909.151,6.19725e+07,6.6195e-05,1.82065,1.52929e+07,0.833785,0.402351,0.597484
381.248,759.744,1.3133e+07,4.95019e-05,0.325871,1.55075e+06,0.823221,0.609168,0.737356
381.248,819.704,1.12432e+08,6.79341e-05,0.854097,1.59767e+07,0.826456,0.893175,0.711723
381.248,805.39,6.83433e+07,6.90187e-05,0.269857,7.7054e+06,0.821699,0.836797,0.743
381.248,833.829,2.40024e+08,5.99128e-05,2.24051,3.8381e+07,0.824826,0.73398,0.692526
381.248,1174.39,7.09437e+06,0.000126831,0.0156687,136544,0.824133,0.991602,0.838071
381.248,1129.87,3.8573e+07,6.24743e-05,0.541109,4.07528e+06,0.817997,0.975125,0.750477
381.248,1150.32,2.66193e+07,0.000108937,0.22644,4.72229e+06,0.809533,0.965562,0.67353
381.248,1204.42,1.64731e+07,7.44806e-05,1.28964,2.27596e+06,0.826142,0.972362,0.715949
381.248,1106.66,4.96851e+07,4.75002e-05,1.06529,6.83231e+06,0.815451,0.945594,0.716645
381.285,883.694,3.04752e+07,7.72029e-05,0.980094,4.0102e+06,0.814119,0.61276,0.722982
381.311,944.969,1.54003e+08,0.000186758,0.232473,5.97179e+07,0.83507,0.528692,0.445322
381.311,952.868,3.27521e+08,7.75462e-05,0.319911,5.1419e+07,0.828169,0.715141,0.695675
381.311,930.411,1.44947e+08,9.80511e-05,1.15109,2.05933e+07,0.832566,0.923077,0.711752
381.311,915.507,2.04695e+08,3.76478e-05,0.387847,3.2993e+07,0.830605,0.968253,0.691144
381.312,983.538,1.69785e+08,7.59929e-05,0.107135,3.84738e+07,0.832406,0.850514,0.619651
381.315,978.656,5.82929e+08,7.81476e-05,1.77331,1.34488e+08,0.835926,0.87388,0.615136
381.315,1125.53,1.31741e+07,5.41082e-05,0.931261,1.455e+06,0.842973,0.5345,0.74543
381.334,1208.24,3.0508e+07,4.84362e-05,0.332837,4.13082e+06,0.819032,0.83767,0.718906
381.351,1454.87,1.01782e+07,3.56118e-05,0.53638,1.20032e+06,0.829393,0.825122,0.737515
381.351,1403.02,1.01924e+07,4.62597e-05,1.63734,1.36216e+06,0.817277,0.540661,0.720786
382.154,868.096,2.88669e+08,6.78294e-05,0.0655856,1.00425e+07,0.835939,0.987327,0.822863
382.161,497.571,1.06982e+07,0.000112975,-0.407937,962274,0.825842,0.940033,0.766895
382.16,468.689,1.22928e+07,6.75554e-05,-4.26819,3.92657e+06,0.822186,0.918267,0.51805
382.172,139.194,603594,6.28191e-05,-0.78694,36282.4,0.815287,0.630807,0.797529
382.176,865.617,6.01885e+08,3.44274e-05,0.482232,7.95694e+07,0.833221,0.948259,0.722329
382.176,932.119,4.10314e+08,2.39618e-05,0.227203,6.77156e+07,0.831591,0.871362,0.68697
382.213,787.046,7.72644e+07,8.628e-05,0.529138,8.39555e+06,0.818016,0.709412,0.74731
382.221,847.882,2.15221e+08,7.54611e-05,6.49028,1.1156e+08,0.829052,0.857766,0.318034
382.258,918.294,4.60078e+07,5.78428e-05,0.353064,5.2372e+06,0.827592,0.975612,0.741852
382.314,915.671,3.16775e+07,6.15858e-05,0.32941,7.1723e+06,0.832706,0.639347,0.619856
382.318,976.155,8.97756e+07,4.8095e-05,1.35774,2.83781e+07,0.820386,0.815224,0.521649
382.404,1213.32,3.34247e+07,5.4879e-05,0.307124,2.15202e+06,0.833318,0.945693,0.79319
382.404,1463.4,6.83875e+06,3.1063e-05,3.03463,3.34027e+06,0.83404,0.656534,0.345395
382.415,1611.72,4.10682e+06,0.000108172,-1.00608,535242,0.831488,0.987522,0.724326
382.44,1006.74,8.49228e+07,6.47591e-05,0.187982,1.98704e+07,0.830308,0.812601,0.61154
382.723,847.917,6.31334e+07,6.92954e-05,1.21736,1.50949e+07,0.821078,0.756057,0.605919
382.902,868.678,7.74696e+07,4.31657e-05,0.998717,1.06818e+07,0.819058,0.636889,0.716247
383.179,865.469,1.01208e+08,6.80133e-05,0.436773,1.1829e+07,0.817483,0.571097,0.738629
383.227,21.6422,1.6274e+06,5.6524e-05,1.42917,779128,0.832109,0.844976,0.354506
383.243,768.263,1.98838e+07,9.16036e-05,0.170288,2.37563e+06,0.795392,0.977933,0.735876
383.245,806.106,4.66779e+07,0.000102033,0.385946,5.25654e+06,0.81538,0.713514,0.74314
383.242,891.404,1.22815e+07,6.61047e-05,0.370469,824076,0.829966,0.456382,0.790425
383.264,746.034,2.65398e+07,6.86821e-05,0.295432,7.46263e+06,0.838245,0.747011,0.559705
383.264,772.909,1.95849e+09,2.22017e-05,0.240659,6.96652e+07,0.836143,0.918191,0.822091
383.264,793.042,2.3882e+07,2.37949e-05,0.0411235,940129,0.818078,0.830436,0.818333
383.264,1275.93,2.20494e+06,0.000204039,0.214337,153062,0.834926,0.946571,0.788058
383.264,1231.58,2.07823e+07,5.36887e-05,0.854609,2.30534e+06,0.824037,0.922896,0.744919
383.277,1411.96,1.32775e+06,8.53043e-05,0.0351697,26449.5,0.806335,0.971841,0.837418
383.277,1538.71,2.31022e+06,6.36346e-05,0.0451728,82799.1,0.830975,0.959105,0.821824
383.294,911.858,6.65436e+07,6.32282e-05,1.00377,8.2941e+06,0.832844,0.711283,0.730389
383.313,1098.34,1.06131e+08,0.00010076,0.573242,2.28133e+07,0.809797,0.630742,0.632446
383.315,1102.19,1.08292e+08,9.1248e-05,0.200717,7.33773e+06,0.835516,0.680511,0.789752
383.315,1115.07,8.30298e+07,2.18147e-05,0.279414,2.88273e+07,0.835403,0.955515,0.488167
383.314,1317.5,3.73546e+06,0.000136721,0.0283854,66067.3,0.824964,0.973516,0.839583
383.315,1448.38,8.14274e+07,6.19972e-05,0.871591,9.83106e+06,0.835379,0.954098,0.734541
383.327,937.409,7.08662e+07,0.000111456,0.371257,6.5326e+06,0.833974,0.582932,0.76457
383.327,927.897,7.5958e+07,9.99961e-05,0.506323,1.1622e+07,0.827974,0.796056,0.699983
383.33,1008.39,1.61468e+08,7.79816e-05,0.21223,2.62433e+07,0.820312,0.982553,0.689684
383.33,994.361,8.43357e+07,5.68247e-05,0.66147,9.2378e+06,0.827399,0.869448,0.746387
383.331,1291.54,1.92543e+07,6.51557e-05,0.284988,2.00203e+06,0.823833,0.976899,0.752234
383.33,1383.89,4.12819e+07,3.15495e-05,0.29026,4.72908e+06,0.827059,0.954332,0.741087
383.33,1409.17,8.38361e+07,2.88254e-05,0.229787,1.54942e+07,0.829318,0.950539,0.665447
383.331,1159.53,3.89289e+07,7.11335e-05,1.73302,5.41132e+06,0.829243,0.959221,0.715045
383.331,1195.77,2.5839e+07,6.75765e-05,1.44888,6.33884e+06,0.823059,0.946443,0.599075
383.33,1323.4,3.54813e+07,3.85349e-05,0.762705,2.27033e+06,0.825073,0.951402,0.793594
383.331,1365.8,3.34409e+07,4.64734e-05,3.99521,8.2181e+06,0.821829,0.962256,0.598603
383.331,1528.1,8.42453e+06,5.84543e-05,1.14452,1.15525e+06,0.811132,0.946066,0.717055
383.367,1575.43,1.70242e+06,6.14718e-05,-1.58398,264580,0.836436,0.724223,0.697382
383.367,1546.79,5.39469e+07,3.05293e-05,2.61728,2.15124e+07,0.827034,0.958885,0.433918
383.69,841.91,1.55315e+07,5.5587e-05,1.66256,3.29445e+06,0.84521,0.641959,0.635564
384.082,772.081,9.28657e+07,5.70841e-05,0.954048,1.36378e+07,0.824779,0.797526,0.706612
384.183,862.583,2.26845e+07,0.000202883,0.437122,2.66205e+06,0.762287,0.922322,0.738129
384.223,532.384,2.51906e+06,6.26997e-05,-0.0912051,34471.1,0.839284,0.717429,0.843446
384.23,1618.94,1.38984e+06,8.99966e-05,-0.517958,144558,0.825157,0.841487,0.752201
384.236,812.034,9.92046e+07,5.29221e-05,1.17615,1.45937e+07,0.828552,0.938574,0.706341
384.236,849.091,1.31114e+08,7.41013e-05,1.18874,2.9208e+07,0.825419,0.899771,0.623865
384.235,1006.77,1.40721e+08,8.25614e-05,0.0155784,1.56795e+06,0.835103,0.99513,0.84589
384.235,1042.51,7.49308e+08,6.96734e-05,0.206022,1.17099e+08,0.832003,0.978324,0.696451
384.235,1055.55,3.80234e+08,5.44844e-05,0.732793,1.28585e+08,0.835252,0.924524,0.497827
384.235,1076.5,9.04951e+08,3.01914e-05,1.05243,9.68537e+07,0.83406,0.974339,0.74903
384.235,1114.44,7.25549e+07,9.31179e-05,2.40589,1.88917e+07,0.816576,0.923535,0.582527
384.235,989.614,5.56186e+08,2.8262e-05,0.520072,1.02841e+08,0.832368,0.744401,0.665349
384.235,1086.68,7.84258e+08,3.0852e-05,0.125291,5.47691e+07,0.82967,0.980894,0.787631
384.235,1163.82,6.39155e+06,0.000165223,0.0111634,43832.9,0.834567,0.99011,0.849991
384.235,1181.73,6.1541e+07,5.71677e-05,1.59444,8.87144e+06,0.823526,0.991083,0.709517
384.267,773.805,3.33154e+08,3.9595e-05,2.00637,5.79982e+07,0.830917,0.963779,0.677135
384.267,804.002,3.24343e+07,3.61547e-05,0.19794,1.13994e+07,0.82469,0.74419,0.483609
384.274,931.084,8.44988e+07,5.81564e-05,0.668741,1.44848e+07,0.832073,0.974149,0.680037
384.295,832.515,2.81089e+08,2.32995e-05,0.488168,3.54657e+07,0.829856,0.996702,0.728759
384.31,965.335,6.13539e+07,5.45692e-05,0.615572,7.13077e+06,0.814619,0.875996,0.739323
384.317,1436.98,1.53179e+06,8.66697e-05,0.0298353,50120,0.833397,0.533797,0.824903
384.317,1339.87,5.21602e+06,0.000102615,0.639757,363244,0.835943,0.883309,0.78783
384.319,1114.91,3.53365e+07,5.68523e-05,0.195904,6.45039e+06,0.823499,0.805275,0.667927
384.318,1444.52,1.58407e+07,5.09015e-05,0.787146,2.44784e+06,0.83238,0.61155,0.69834
384.334,1409.83,2.47929e+07,2.74756e-05,0.340049,4.70924e+06,0.828882,0.930313,0.659847
384.334,1383.77,1.44825e+07,5.92096e-05,1.32929,1.68216e+06,0.820524,0.974516,0.739399
384.37,1232.36,1.07041e+07,6.24934e-05,0.531582,995259,0.811893,0.861468,0.76374
384.37,1546.5,1.33991e+07,5.12695e-05,2.99775,2.48343e+06,0.819464,0.965395,0.664871
384.384,1229.81,6.89566e+06,8.76485e-05,0.256752,2.48216e+06,0.829804,0.958821,0.474569
384.383,1289.56,7.57969e+06,4.89313e-05,0.360461,1.48298e+06,0.832389,0.811825,0.653604
384.711,1617.54,6.99978e+06,4.42965e-05,-0.505509,714831,0.833909,0.958127,0.754182
384.737,872.777,7.83824e+07,6.33383e-05,1.02214,7.93876e+06,0.821067,0.893807,0.755063
384.976,1627.89,9.05157e+06,7.11758e-05,-0.881687,1.17466e+06,0.83544,0.887303,0.724919
385.177,862.455,1.32996e+07,7.35932e-05,0.638576,2.91017e+06,0.808017,0.371567,0.628206
385.198,1593.16,1.24759e+07,5.43176e-05,-2.43743,1.20196e+06,0.830365,0.833366,0.760231
385.201,848.466,2.50785e+07,7.62182e-05,0.605112,3.1448e+06,0.809856,0.505206,0.729583
385.204,910.5,1.82421e+08,4.38269e-05,0.479235,1.60489e+07,0.829417,0.743503,0.768941
385.213,885.579,2.15804e+08,5.58085e-05,1.56611,4.37554e+07,0.828498,0.799478,0.645827
385.227,1632.25,8.41652e+06,7.22012e-05,-1.78542,1.92784e+06,0.835364,0.9504,0.616958
385.237,883.315,7.57156e+07,8.97762e-05,1.19279,1.19907e+07,0.813799,0.899863,0.694192
385.238,1015.82,1.84797e+08,7.17858e-05,4.68469,7.86102e+07,0.821344,0.690429,0.406757
385.238,1086.22,1.10155e+08,5.66554e-05,0.800195,1.98725e+07,0.805778,0.559242,0.670257
385.273,999.911,5.06454e+07,5.4352e-05,0.670213,9.6034e+06,0.835623,0.551226,0.660199
385.292,346.639,494662,8.80264e-05,0.127933,27289.4,0.82759,0.994094,0.802525
385.292,959.425,6.10932e+07,6.17974e-05,0.22801,1.09575e+07,0.839762,0.382357,0.671398
385.292,1269.53,1.43509e+06,0.000162081,0.00110736,1266.88,0.815201,0.91608,0.855673
385.292,1562.07,8.11961e+06,5.90951e-05,1.06891,1.95719e+06,0.826038,0.912007,0.603776
385.342,929.794,9.13897e+07,6.21531e-05,0.301863,1.47088e+07,0.833861,0.47717,0.6914
385.342,951.044,6.31111e+07,8.4842e-05,0.374923,6.144e+06,0.827902,0.87018,0.759176
385.346,1057.35,1.33524e+08,6.59915e-05,0.625636,1.57968e+07,0.8292,0.946663,0.737116
385.346,1099.37,6.13056e+07,7.19114e-05,0.168842,4.88917e+06,0.823097,0.835981,0.777451
385.346,1212.82,6.25689e+07,6.84557e-05,0.271083,8.27986e+06,0.830338,0.977557,0.722188
385.347,1289.65,1.18148e+07,7.38754e-05,0.86302,1.26351e+06,0.833752,0.894508,0.749118
385.346,1242.67,1.43498e+08,3.53971e-05,0.312666,8.92874e+06,0.832802,0.930385,0.795387
385.367,1360.24,2.20912e+06,0.000105831,0.0188591,70775,0.821219,0.978397,0.825575
385.368,1396.42,1.85516e+06,9.13305e-05,0.152551,132492,0.832566,0.970669,0.786012
385.367,1177.15,8.38131e+07,7.74143e-05,1.09871,3.89433e+07,0.818755,0.969873,0.368003
385.367,1213.99,5.78866e+07,8.845e-05,1.37421,9.9931e+06,0.826687,0.978415,0.678719
385.378,1001.93,1.08152e+08,6.56546e-05,0.138956,3.50892e+07,0.819327,0.99102,0.512619
385.715,885.251,7.08338e+07,4.28041e-05,1.71094,1.60293e+07,0.834373,0.706143,0.619991
297.242,880.197,1.23938e+08,4.73789e-05,0.333165,1.32502e+07,0.830629,0.955702,0.749152
297.242,972.899,4.62653e+08,3.73866e-05,0.38795,4.90559e+07,0.827432,0.986576,0.750076
297.242,1006.27,3.08855e+08,3.38474e-05,2.26587,7.65501e+07,0.824939,0.974109,0.596293
297.242,930.948,4.9387e+08,2.48993e-05,0.675294,5.73746e+07,0.834574,0.989752,0.739376
297.242,996.075,4.61449e+08,3.7123e-05,1.33709,6.10721e+07,0.826086,0.980845,0.722171
297.242,895.595,5.49614e+08,2.10407e-05,2.29525,7.20722e+07,0.826971,0.980835,0.72347
297.242,953.691,1.84744e+08,4.53809e-05,0.167231,1.93189e+07,0.81776,0.988657,0.751611
386.16,825.927,3.56062e+07,5.12379e-05,0.939926,4.65795e+06,0.832646,0.721098,0.723805
298.143,543.936,7.84515e+06,5.83068e-05,-0.257005,436095,0.829624,0.423635,0.802101
386.207,910.416,2.72719e+07,0.000136837,0.43586,3.88145e+06,0.813292,0.533857,0.711484
386.237,867.663,1.26177e+08,0.000100383,1.76368,1.5578e+07,0.821153,0.487551,0.731644
386.253,892.461,4.08474e+08,3.0354e-05,0.303597,5.01548e+07,0.82437,0.817073,0.732362
386.326,856.433,9.13547e+07,3.34135e-05,0.969581,2.72889e+07,0.836247,0.837313,0.540553
386.326,863.544,1.98608e+08,3.07623e-05,2.27684,4.25428e+07,0.831154,0.737022,0.63327
386.326,986.852,1.04184e+09,1.91244e-05,0.13201,8.37531e+07,0.837476,0.843458,0.776792
386.346,928.844,2.64953e+07,7.06044e-05,0.279187,2.93068e+06,0.826398,0.90954,0.745253
386.349,1058.35,1.67356e+07,7.2251e-05,0.118491,2.29889e+06,0.820545,0.517652,0.716803
386.349,1430.18,5.42535e+08,2.28422e-05,0.409689,4.99166e+07,0.834915,0.993114,0.764753
386.371,1218.86,8.91948e+06,0.000107047,0.883128,1.78673e+06,0.82015,0.828436,0.648497
386.371,1243.12,8.20709e+06,9.6256e-05,10.8183,4.07997e+06,0.828344,0.641452,0.337315
386.719,850.66,8.84452e+06,8.41411e-05,0.00202028,12447.9,0.828626,0.705755,0.855176
386.866,49.7634,6.27684e+06,6.27724e-05,0.670995,1.55789e+06,0.844437,0.877034,0.595913
387.155,805.726,2.97404e+07,4.62214e-05,0.763762,5.47834e+06,0.826139,0.605751,0.666112
387.156,843.151,1.20799e+08,4.40235e-05,1.29514,2.48544e+07,0.829964,0.739964,0.642544
387.222,592.402,7.07451e+06,0.000134067,-0.00892207,155705,0.822572,0.888433,0.835388
387.235,815.271,9.0729e+07,5.10027e-05,0.492414,2.82385e+07,0.827741,0.87242,0.526922
387.253,863.639,4.96295e+07,8.05788e-05,0.57564,4.8678e+06,0.825588,0.72353,0.758413
387.253,903.256,3.26939e+08,2.82673e-05,1.44182,4.57516e+07,0.821795,0.711879,0.714044
387.253,931.776,2.05925e+08,5.74189e-05,3.43643,7.52863e+07,0.823005,0.987986,0.468594
387.257,891.851,8.39422e+07,4.05592e-05,0.162621,1.1888e+07,0.840179,0.772118,0.712239
387.284,1048.15,8.23125e+07,0.000143899,0.0357579,4.07645e+06,0.818957,0.787208,0.8082
387.284,1212.2,7.97353e+06,0.000103189,0.0585751,222718,0.838668,0.93299,0.829606
387.284,1340.36,3.6766e+06,0.00036243,0.0996528,159096,0.840409,0.953793,0.814449
387.285,1439.43,2.15112e+06,0.000139801,0.0301547,39990.7,0.8032,0.857953,0.838707
387.284,991.494,2.38162e+09,2.77377e-05,0.61404,2.62575e+08,0.82431,0.887886,0.745634
387.284,1073.81,9.88302e+07,7.2827e-05,0.829433,2.72547e+07,0.833991,0.976442,0.565636
387.284,1018.23,5.74474e+08,7.75377e-05,1.04513,8.69999e+07,0.831254,0.953215,0.70167
387.289,955.932,9.30953e+07,7.72913e-05,0.852179,1.28749e+07,0.814409,0.708769,0.715804
387.322,883.411,2.50116e+07,6.69357e-05,1.77956,3.42002e+06,0.823933,0.599901,0.717475
387.321,971.03,2.94842e+08,2.59931e-05,0.285679,2.95494e+07,0.821706,0.907582,0.756175
387.325,996.952,4.3783e+07,6.86683e-05,0.312105,5.25343e+06,0.826477,0.588206,0.735333
387.33,860.268,5.6253e+07,3.55589e-05,1.191,6.32301e+06,0.829801,0.828294,0.743362
387.346,1115.02,1.19965e+07,0.000137563,0.0501207,301279,0.838124,0.94827,0.832362
387.346,1091.84,1.01429e+08,7.37815e-05,2.08178,2.69569e+07,0.832751,0.983022,0.576606
387.347,1163.22,6.14899e+07,5.05414e-05,1.23584,1.38829e+07,0.824633,0.956454,0.620561
387.346,1141.05,5.65967e+07,4.85866e-05,0.796434,6.4209e+06,0.825505,0.976042,0.742256
387.346,1187.81,3.96963e+07,4.8194e-05,1.66203,1.34763e+07,0.824577,0.986662,0.496419
387.353,1430.45,8.55333e+07,3.05606e-05,0.704096,5.8311e+06,0.83062,0.855932,0.789329
387.357,969.046,6.15059e+07,7.95285e-05,0.262441,1.22802e+07,0.80143,0.99154,0.649218
387.362,1595.61,2.00002e+06,8.16976e-05,-0.422958,131980,0.831185,0.604038,0.791556
387.362,1531.01,3.36552e+08,2.5279e-05,0.432549,1.57904e+07,0.836479,0.978267,0.81081
387.721,805.798,2.72838e+08,4.66091e-05,5.28832,1.32055e+08,0.829663,0.950125,0.349549
388.159,843.574,1.55197e+07,8.01575e-05,0.187543,1.14085e+06,0.841294,0.610273,0.783868
388.223,805.338,1.06998e+08,5.46382e-05,1.50985,4.44891e+07,0.827611,0.749301,0.416471
388.254,632.626,3.97553e+08,7.01123e-05,-0.23738,8.24041e+07,0.833162,0.98655,0.640868
388.256,902.987,1.16704e+08,8.39454e-05,0.257172,9.80877e+06,0.822265,0.528628,0.773012
388.269,846.727,1.52759e+07,3.53232e-05,0.893388,1.88884e+06,0.836522,0.621975,0.731445
388.269,909.762,1.80224e+07,0.000102608,0.26466,3.04533e+06,0.824053,0.957399,0.682692
388.288,992.811,2.60484e+08,7.32186e-05,0.24021,1.92638e+07,0.836738,0.421985,0.783413
388.356,1430.72,7.45617e+06,5.03093e-05,0.876989,1.19981e+06,0.826373,0.73576,0.691432
388.365,1529.91,8.60268e+07,2.06476e-05,3.58084,3.78562e+07,0.827622,0.865659,0.392086
388.393,1005.51,5.26798e+08,3.42489e-05,0.101116,2.37565e+07,0.834925,0.941585,0.81263
388.523,1619.56,3.3929e+07,4.98406e-05,-2.70681,4.4629e+06,0.835745,0.924458,0.723038
388.571,785.915,1.31218e+08,4.87681e-05,0.240854,5.04176e+07,0.834796,0.586475,0.449017
388.776,990.395,7.02939e+07,8.95415e-05,0.347762,9.06474e+06,0.827786,0.804271,0.725794
388.789,991.99,3.97326e+07,0.000114139,0.288645,9.05233e+06,0.818802,0.954217,0.618302
388.857,1619.73,2.01233e+07,4.33509e-05,-0.549472,938445,0.838872,0.946016,0.811093
388.901,63.452,6.56237e+06,7.85491e-05,1.72655,1.40789e+06,0.829344,0.808768,0.632902
388.906,786.034,5.75888e+07,4.06418e-05,0.200556,1.16335e+07,0.83231,0.683028,0.646644
389.162,889.84,2.10774e+08,4.56163e-05,0.456036,3.14951e+07,0.828765,0.933808,0.703844
389.206,791.797,1.66406e+08,7.83233e-05,1.44836,2.98922e+07,0.815289,0.917334,0.671096
389.207,822.876,2.21582e+08,2.77389e-05,0.381857,2.93232e+07,0.834273,0.789628,0.722184
389.239,567.744,4.48095e+07,3.24787e-05,-0.00489662,44801.1,0.834113,0.848286,0.855562
389.25,22.45,539300,0.000119778,0.0235452,12165.2,0.829639,0.987026,0.834855
389.25,16.9529,1.27613e+06,0.000126344,0.916393,202638,0.812456,0.991403,0.693732
389.251,881.019,8.19526e+07,4.6538e-05,0.289005,1.00017e+07,0.825736,0.817013,0.733152
389.251,1318.26,1.28103e+07,6.00776e-05,0.0118883,86825.8,0.833815,0.988896,0.850068
389.25,1493.89,9.53978e+06,5.54615e-05,0.0312494,147978,0.812712,0.982385,0.841684
389.251,1268.11,7.44224e+07,4.6116e-05,2.28905,1.25246e+07,0.829765,0.982166,0.683436
389.268,936.593,5.53218e+08,3.60412e-05,0.0633673,1.86972e+07,0.837653,0.980107,0.823841
389.268,886.934,1.19898e+08,7.80626e-05,0.657031,1.62809e+07,0.821869,0.963426,0.71849
389.268,942.361,3.21308e+09,1.89621e-05,0.170261,8.39133e+08,0.836577,0.960155,0.581668
389.268,910.614,4.98045e+08,4.08193e-05,0.627186,9.03097e+07,0.832376,0.972833,0.66925
389.268,996.869,6.25492e+07,7.486e-05,0.95566,8.59952e+06,0.831923,0.84722,0.716676
389.289,944.992,1.58778e+08,3.48638e-05,0.329164,1.87832e+07,0.83274,0.804904,0.737124
389.289,997.998,5.07337e+07,6.71561e-05,0.436367,5.40639e+06,0.834836,0.582684,0.749516
389.304,964.375,8.11105e+07,8.12403e-05,0.452864,1.23674e+07,0.827277,0.589111,0.700555
389.305,1106.63,7.19734e+08,2.99543e-05,0.180845,8.44001e+07,0.832308,0.986143,0.738219
389.362,1132.39,3.20773e+07,9.90307e-05,0.067936,1.24674e+06,0.837748,0.942786,0.818828
389.362,1153.59,3.48651e+07,3.77526e-05,0.00424094,555008,0.830044,0.883729,0.841291
389.362,1146.8,2.10412e+08,4.26508e-05,1.0472,2.72257e+07,0.834612,0.989332,0.725327
390.166,889.274,2.26757e+07,4.53069e-05,0.696758,4.8673e+06,0.822605,0.671809,0.632782
301.137,855.214,1.17665e+08,2.7815e-05,0.552576,7.4043e+06,0.836545,0.603912,0.794671
390.211,823.108,4.64101e+07,5.19724e-05,1.05974,8.4432e+06,0.831423,0.57739,0.668599
390.213,761.579,1.49285e+08,6.40116e-05,1.1354,1.63177e+07,0.827501,0.894969,0.74663
390.227,826.42,8.35379e+07,3.63293e-05,1.22752,1.07747e+07,0.835512,0.71268,0.725767
390.239,913.529,1.62707e+07,5.52021e-05,0.377703,3.18203e+06,0.815422,0.769593,0.653697
390.254,839.328,3.86732e+08,3.60636e-05,0.00331571,1.55856e+06,0.837398,0.942688,0.852686
390.254,829.438,2.58771e+09,2.25177e-05,0.310683,6.6458e+08,0.837337,0.920647,0.586435
390.255,1531.58,1.64532e+06,0.000114694,0.00690888,6303.19,0.823782,0.99279,0.852875
390.253,1275.04,1.78488e+07,0.000104317,3.2664,4.04253e+06,0.799953,0.967497,0.619779
390.272,887.369,2.36491e+07,0.00013209,0.485481,2.58796e+06,0.788143,0.398896,0.746497
390.272,942.432,1.45579e+09,2.35509e-05,0.403142,1.31226e+08,0.838515,0.855471,0.766693
390.272,912.013,1.33953e+08,8.29111e-05,2.08726,1.84073e+07,0.830998,0.951676,0.716748
390.3,920.068,2.22986e+07,7.47482e-05,0.0134794,124732,0.823558,0.619094,0.851197
390.308,1107.05,1.09208e+08,4.36711e-05,0.213756,2.79332e+07,0.811158,0.750468,0.58758
301.216,862.779,1.89729e+08,9.9875e-05,0.330158,2.29996e+07,0.721711,0.84324,0.734022
390.357,933.947,5.51695e+07,6.11621e-05,1.01029,1.64203e+07,0.830119,0.630679,0.541731
390.357,964.486,1.68437e+08,4.76125e-05,0.355492,1.77984e+07,0.82588,0.788585,0.750458
390.366,1148.9,5.11668e+07,6.12283e-05,1.38199,6.86451e+06,0.819325,0.855066,0.720235
301.22,867.82,1.6076e+08,0.000156113,0.593242,2.42216e+07,0.72651,0.820698,0.702504
391.159,890.23,2.59685e+07,3.38783e-05,0.201132,4.07486e+06,0.829781,0.644968,0.69576
391.182,235.052,1.2055e+07,5.14157e-05,3.91228,3.58771e+06,0.830748,0.979525,0.541754
391.186,572.629,1.45969e+07,6.38098e-05,-6.08943,3.37007e+06,0.806462,0.907811,0.614955
391.197,563.355,9.70616e+06,0.000128654,-2.05005,1.46524e+06,0.82901,0.876704,0.70219
391.207,492.064,9.11139e+06,7.43894e-05,-3.95885,926905,0.830583,0.79497,0.754593
391.213,819.966,1.71199e+07,0.000148044,1.21105,2.33817e+06,0.784644,0.561147,0.717648
391.214,911.354,4.65387e+07,7.60964e-05,0.572432,5.61628e+06,0.824905,0.495969,0.734599
391.227,1638.31,2.04399e+07,8.96646e-05,-10.7146,6.75471e+06,0.841933,0.635914,0.506118
391.227,831.922,3.64497e+09,2.42189e-05,0.35236,3.33705e+08,0.835667,0.981763,0.765226
391.232,16.7973,1.46972e+06,0.00011668,0.48844,614310,0.82096,0.989582,0.414251
391.243,765.175,1.6256e+08,4.98273e-05,0.223868,2.62785e+07,0.822228,0.657668,0.690632
391.284,100.938,2.9286e+07,3.36366e-05,-0.645572,3.04067e+06,0.83331,0.997779,0.752393
391.284,19.5238,4.73288e+07,1.79014e-05,1.39616,4.62392e+06,0.833883,0.997999,0.758815
391.284,304.737,1.0469e+07,3.27405e-05,0.00157121,15123.3,0.835317,0.997065,0.855141
391.284,907.248,6.17604e+07,7.55662e-05,0.455962,1.1151e+07,0.836527,0.912331,0.670095
391.284,935.407,2.85195e+08,3.72713e-05,0.0766415,3.02888e+07,0.837099,0.935252,0.749895
391.284,955.866,1.55868e+09,2.50568e-05,0.114489,1.5405e+08,0.836689,0.882351,0.757627
391.284,926.679,1.73319e+08,8.08749e-05,1.05893,2.38483e+07,0.836391,0.978948,0.716554
391.284,884.859,7.94665e+07,8.02012e-05,0.816683,9.38625e+06,0.828466,0.903912,0.737318
391.284,946.284,1.1938e+09,5.51614e-05,0.114352,8.06403e+07,0.836979,0.841842,0.789965
391.284,1181.9,1.25219e+07,9.10815e-05,0.0340729,203193,0.831345,0.993606,0.840994
391.284,1116,4.81413e+08,2.75147e-05,0.113254,1.68631e+07,0.835422,0.979143,0.822626
391.284,1563.88,6.68952e+07,2.39988e-05,0.490636,1.85021e+07,0.829764,0.954498,0.564747
391.305,936.47,2.24206e+08,4.91907e-05,0.181447,2.78096e+07,0.830066,0.73906,0.731033
391.305,1012.72,1.42417e+08,6.7155e-05,1.39117,3.96622e+07,0.82954,0.847904,0.562655
391.342,1158.64,1.33894e+07,0.000133262,0.000987582,53971.1,0.819072,0.989449,0.852685
391.341,1070.92,1.34826e+09,2.32196e-05,0.0850612,8.16482e+07,0.832704,0.934618,0.797075
