mz,rt,int,mzUncertainty,rtUncertainty,intUncertainty,dqs_cen,dqs_bin,dqs_peak
321.171,561.25,3.9339e+06,3.11386e-05,0.0480737,39342,0.836279,0.947995,0.846985
321.211,686.286,5.27846e+07,5.16154e-05,-33.1343,1.42817e+07,0.82559,0.909122,0.571345
321.211,287.571,2.18484e+07,7.16374e-05,-6.28267,2.97552e+06,0.827108,0.716145,0.718062
321.211,107.994,2.0477e+07,3.91192e-05,3.28697,3.42745e+06,0.822794,0.980018,0.684424
321.211,401.022,6.13153e+07,3.57837e-05,0.259327,5.76953e+06,0.82801,0.9924,0.762576
322.112,690.827,1.49712e+08,6.06648e-05,-0.933361,3.03068e+07,0.830255,0.925657,0.646178
322.112,301.606,5.09372e+08,3.75912e-05,-1.68022,5.15803e+07,0.82802,0.97355,0.755083
322.112,380.362,5.20711e+09,2.67338e-05,0.870997,6.47837e+08,0.83716,0.991227,0.730631
322.159,151.757,5.25024e+07,4.66133e-05,0.274614,2.11436e+07,0.834763,0.795522,0.42985
322.967,102.137,5.05123e+06,0.000206973,0.709874,1.10546e+06,0.800824,0.958747,0.628169
322.974,389.394,5.97859e+06,7.503e-05,1.61187,1.30569e+06,0.828152,0.939518,0.62867
323.021,107.591,5.48369e+06,8.39499e-05,1.17316,541415,0.830808,0.929411,0.757734
323.02,388.966,1.10161e+09,4.17876e-05,0.24852,7.88087e+07,0.836887,0.993863,0.785888
323.088,696.446,6.4477e+06,5.17712e-05,-1.95895,717600,0.841762,0.955114,0.744531
323.087,346.891,1.54141e+07,7.72394e-05,2.62969,2.21604e+06,0.822227,0.925439,0.709934
323.106,222.435,6.89645e+07,4.10932e-05,-5.58432,1.87829e+07,0.825844,0.940825,0.569382
323.106,675.723,2.21332e+08,1.88728e-05,-6.43494,4.76475e+07,0.832776,0.978369,0.632093
323.106,303.245,3.36185e+08,2.02163e-05,-9.58595,8.3615e+07,0.833494,0.975697,0.595341
323.115,382.241,5.81078e+08,5.90906e-05,0.114076,4.91107e+07,0.845599,0.882582,0.772528
324.024,388.682,1.3259e+08,3.83458e-05,0.535324,1.83266e+07,0.830645,0.939457,0.715887
324.108,703.461,5.4186e+07,0.000187174,-6.84499,2.55856e+07,0.840004,0.976446,0.360764
324.109,300.964,8.39952e+07,0.000143774,-14.9278,3.93454e+07,0.836398,0.978546,0.364363
324.121,112.573,8.33896e+08,3.83981e-05,0.114015,5.16965e+07,0.837185,0.92397,0.795619
324.327,677.515,1.17692e+08,6.25922e-05,-15.1162,5.2743e+07,0.832186,0.975754,0.384086
324.327,388.065,6.7404e+07,9.71916e-05,0.995173,1.16412e+07,0.829705,0.995156,0.678637
324.981,139.095,9.22501e+09,3.34789e-05,0.336798,1.31634e+09,0.83651,0.937501,0.711088
325.016,389.293,1.04721e+08,2.88148e-05,0.297003,1.78201e+07,0.827277,0.97689,0.681398
325.035,389.673,3.14155e+08,2.49785e-05,0.373679,1.82458e+07,0.835027,0.903158,0.799585
325.103,677.732,7.30934e+07,3.26021e-05,-4.9482,2.23408e+07,0.840717,0.980604,0.533
325.103,298.936,5.97662e+07,7.26185e-05,-1.93218,5.11815e+06,0.840441,0.982251,0.771368
325.103,421.712,1.77516e+07,5.98819e-05,0.540081,1.44342e+06,0.83664,0.947041,0.77584
325.103,382.236,8.00872e+07,4.26107e-05,3.45998,1.6133e+07,0.842868,0.979394,0.647264
325.122,678.247,2.65427e+08,2.26636e-05,-5.55895,1.2054e+08,0.835393,0.922924,0.378209
325.121,283.259,2.63265e+08,2.35649e-05,-3.95136,5.95962e+07,0.833092,0.903058,0.619904
325.122,132.869,2.62752e+06,0.000109909,1.10769,649511,0.840781,0.619006,0.597014
325.121,157.568,9.19972e+06,7.74231e-05,0.759406,903748,0.813386,0.953003,0.758252
325.122,437.259,2.53251e+07,6.2003e-05,0.0891152,1.09926e+06,0.829078,0.937938,0.814316
325.122,479.78,4.04754e+07,0.000102225,0.0187959,1.14961e+06,0.834536,0.913927,0.829145
325.144,806.7,6.62192e+07,6.8904e-05,-18.6262,1.29745e+07,0.824558,0.95945,0.653298
325.144,27.5575,4.55466e+07,1.87786e-05,0.704376,3.82989e+06,0.816992,0.991961,0.772972
325.185,397.529,2.90955e+07,5.90552e-05,0.335483,3.38737e+06,0.825152,0.98374,0.739112
325.185,381.621,3.96895e+07,4.04609e-05,0.426007,5.35099e+06,0.829586,0.97833,0.719527
325.202,688.711,4.25317e+07,5.77705e-05,-12.3702,1.50877e+07,0.820631,0.973147,0.480115
325.202,335.06,2.68492e+07,6.45375e-05,1.56889,1.28424e+07,0.817601,0.958085,0.354921
326.125,206.618,5.61374e+06,0.000136396,-0.0170282,16196.9,0.827243,0.970422,0.853774
326.125,691.688,8.13229e+07,4.18924e-05,-19.7039,2.80313e+07,0.829193,0.979568,0.490841
326.188,130.353,2.10826e+06,7.66195e-05,0.360049,315701,0.838016,0.84175,0.7035
326.233,227.265,1.11037e+08,0.000108224,-2.11299,1.27113e+07,0.83613,0.947655,0.74117
326.244,124.256,1.43549e+08,5.48951e-05,0.215001,1.10205e+07,0.839438,0.91714,0.780519
326.269,101.273,6.98075e+07,4.31928e-05,0.520567,5.65125e+06,0.829056,0.989875,0.776209
326.269,115.265,2.49036e+09,2.18516e-05,0.503903,1.9056e+08,0.837005,0.993791,0.780778
326.978,139.278,3.52309e+09,3.6144e-05,0.197047,3.26953e+08,0.837884,0.98665,0.763923
327.008,114.904,1.79374e+08,7.29249e-05,0.333513,1.05734e+07,0.817772,0.946522,0.798708
327.118,687.209,9.88459e+07,4.54251e-05,-18.0465,4.95765e+07,0.827236,0.938044,0.333242
327.119,353.121,3.07685e+07,9.3376e-05,1.55859,4.40623e+06,0.802097,0.966689,0.710536
327.119,376.953,4.53013e+07,4.63361e-05,4.39878,1.30619e+07,0.822445,0.981609,0.551884
327.136,698.323,4.4097e+08,4.27301e-05,-5.65786,1.8199e+08,0.830482,0.929031,0.41962
327.136,460.068,9.64899e+07,8.22711e-05,0.0212517,1.65395e+06,0.826133,0.986563,0.84011
327.136,396.91,5.49747e+07,7.17305e-05,0.130771,3.54622e+06,0.827273,0.985912,0.793066
327.136,623.505,9.34279e+07,5.16606e-05,0.343928,9.11738e+06,0.833504,0.970153,0.758931
327.136,539.543,1.95004e+08,4.48544e-05,1.40615,3.52217e+07,0.826907,0.948351,0.670022
328.022,474.091,1.85305e+07,4.72711e-05,1.82537,2.44375e+06,0.829305,0.997939,0.722675
328.022,502.481,4.68629e+07,2.57943e-05,0.947736,6.97958e+06,0.828192,0.95518,0.704371
328.139,691.365,1.05335e+08,5.21598e-05,-3.00815,4.0835e+07,0.835904,0.948193,0.445431
328.25,228.046,7.30205e+07,2.39477e-05,-0.301503,2.32097e+06,0.837445,0.974565,0.825823
328.249,242.339,5.60823e+07,0.00016894,-1.89507,2.08662e+07,0.839947,0.951874,0.461773
328.985,130.803,4.99054e+06,7.59219e-05,1.01957,375464,0.840038,0.918793,0.782098
329.133,694.876,1.92789e+08,4.89899e-05,-3.89241,8.4243e+07,0.82515,0.968893,0.39515
329.234,225.586,6.31049e+06,9.42555e-05,-0.551031,529808,0.838892,0.94953,0.773107
330.264,227.19,1.42532e+08,5.78737e-05,-2.29477,2.1541e+07,0.836024,0.876074,0.702006
330.985,125.131,1.33473e+08,5.89708e-05,0.190275,1.05193e+07,0.828975,0.943888,0.778418
331.02,788.597,2.53371e+06,0.000100424,-4.27732,388916,0.794538,0.939376,0.699453
331.02,133.131,6.33394e+06,5.28292e-05,0.584571,889037,0.8231,0.984975,0.713591
331.217,25.8918,9.67656e+07,4.93187e-05,1.18982,1.02008e+07,0.832012,0.976601,0.750722
331.217,132.024,1.09998e+08,6.62005e-05,0.715163,1.71588e+07,0.838098,0.847083,0.696758
332.964,118.731,3.91685e+08,4.45477e-05,0.216037,3.05615e+07,0.831966,0.98143,0.779228
334.092,256.595,3.93512e+07,7.04748e-05,-9.55456,1.08968e+07,0.826957,0.869846,0.564388
334.092,695.38,2.32187e+07,6.1711e-05,-1.80149,4.47173e+06,0.834803,0.943023,0.656951
334.092,544.129,6.84503e+06,7.09418e-05,0.0283169,57562,0.832003,0.887085,0.848509
334.092,368.961,1.40619e+08,3.17264e-05,2.48253,3.61104e+07,0.833399,0.994495,0.586462
336.089,432.329,3.19177e+07,6.62829e-05,2.47199,4.21846e+06,0.826653,0.990861,0.722365
336.089,368.432,6.55454e+07,4.55498e-05,0.953285,7.75648e+06,0.831327,0.984812,0.737083
336.127,206.25,4.22871e+07,0.000126455,-0.120822,958990,0.82797,0.972208,0.834737
336.127,299.833,6.08447e+08,4.97437e-05,-2.74893,1.31998e+08,0.832599,0.987072,0.630263
336.127,380.312,1.19454e+09,5.64765e-05,0.645734,3.80503e+08,0.831499,0.985451,0.519011
336.161,690.483,1.14911e+08,5.60326e-05,-5.35062,5.16008e+07,0.838397,0.962421,0.383194
337.037,53.4473,8.17859e+06,6.3426e-05,-3.85039,1.67005e+06,0.818087,0.994342,0.644246
337.049,407.386,1.0124e+08,7.33081e-05,0.859685,1.30362e+07,0.829383,0.907766,0.725996
337.206,684.698,1.37544e+08,2.22471e-05,-5.18154,5.04866e+07,0.831955,0.993719,0.467053
337.206,274.503,1.03404e+08,6.01124e-05,-1.2701,1.24024e+07,0.821065,0.990964,0.735383
337.206,52.5816,1.57008e+07,5.82508e-05,-7.34918,7.49941e+06,0.833177,0.995335,0.35556
337.206,405.987,1.75597e+08,1.9844e-05,0.169744,1.52626e+07,0.834205,0.994618,0.770039
337.206,500.652,1.35749e+08,4.52303e-05,1.30291,3.896e+07,0.828849,0.994128,0.553342
337.216,199.003,1.47083e+08,8.86874e-05,-0.823367,1.63621e+07,0.829839,0.85804,0.744586
338.086,426.871,2.92751e+08,7.51765e-05,0.531792,2.75182e+07,0.82179,0.973785,0.762677
338.137,121.321,2.38558e+08,3.10718e-05,0.471803,3.04779e+07,0.823199,0.997873,0.727069
338.158,528.247,3.35742e+07,0.000146925,0.348432,2.57975e+06,0.821023,0.956621,0.780451
338.209,675.837,2.38463e+07,3.5987e-05,-11.5781,4.5077e+06,0.833429,0.911108,0.660844
338.209,406.495,4.41324e+07,3.30974e-05,1.72883,6.4409e+06,0.829216,0.952243,0.707591
217.782,489.465,5.69479e+07,1.72049e-05,0.282256,3.02286e+06,0.832851,0.570337,0.804627
338.269,117.527,8.00455e+07,7.12396e-05,0.223512,1.93174e+07,0.826902,0.984149,0.603462
338.342,91.3275,1.93535e+09,4.26363e-05,0.871809,3.26243e+08,0.833472,0.988934,0.683132
338.342,117.014,1.03316e+10,3.11964e-05,0.540958,1.70171e+09,0.83301,0.991614,0.687323
339.2,377.785,3.9795e+07,5.39084e-05,0.566687,2.54071e+06,0.832349,0.935566,0.793738
339.2,400.927,4.39556e+07,7.27226e-05,6.77737,1.3267e+07,0.831054,0.967166,0.537159
339.327,158.14,5.77151e+06,9.76895e-05,0.907295,621832,0.804956,0.917403,0.748277
339.345,117.541,2.84507e+09,2.54832e-05,0.349754,6.45423e+08,0.833911,0.996261,0.619373
340.236,255.957,6.76159e+07,0.000180543,-0.672422,8.43388e+06,0.827756,0.939285,0.730292
340.235,201.228,2.1927e+09,5.30987e-05,-0.826106,4.29132e+08,0.836403,0.947398,0.653541
340.285,116.021,1.42899e+08,6.18774e-05,0.813299,2.05213e+07,0.825963,0.658926,0.710106
341.007,701.607,1.6531e+07,8.3258e-05,-4.85225,4.17173e+06,0.827927,0.988193,0.59134
341.152,679.094,1.04528e+08,5.3914e-05,-3.9422,1.5957e+07,0.829182,0.990648,0.700359
341.152,35.1578,8.85762e+06,0.000158114,0.196111,464414,0.836159,0.987466,0.805281
341.152,27.3794,1.3976e+07,7.14238e-05,0.892783,1.46376e+06,0.816528,0.954421,0.751441
341.24,154.019,9.0328e+06,6.60167e-05,0.00641674,35776.6,0.827335,0.909479,0.852752
342.897,355.866,3.47939e+07,4.45876e-05,0.701847,4.35725e+06,0.826225,0.5843,0.729762
343.037,250.427,3.32523e+07,4.27188e-05,-2.38309,3.17902e+06,0.826843,0.992417,0.761003
343.086,683.917,9.73522e+07,5.84368e-05,-8.10998,1.01084e+07,0.836239,0.966779,0.752386
343.296,675.835,3.07656e+08,3.9601e-05,-12.9986,1.57272e+08,0.829409,0.993623,0.324463
344.121,422.737,1.6267e+08,1.9592e-05,2.42104,1.89946e+07,0.832334,0.991017,0.738746
344.167,372.684,1.02934e+08,7.68871e-05,1.97244,1.75902e+07,0.81321,0.969105,0.680615
344.228,485.234,1.19869e+07,8.23978e-05,0.045239,148799,0.824516,0.990792,0.844669
344.243,241.135,6.74871e+07,0.000119946,-0.751887,8.16399e+06,0.828614,0.93714,0.734289
344.243,174.225,3.08669e+08,4.23798e-05,-0.0272301,2.71719e+06,0.834705,0.925815,0.848132
344.894,354.618,3.57788e+07,4.05086e-05,0.423376,5.64962e+06,0.831683,0.966476,0.694691
344.979,57.6525,1.39407e+07,6.64815e-05,-5.21778,2.50413e+06,0.832926,0.91715,0.671104
344.979,344.636,1.17285e+07,7.80871e-05,1.45557,1.12604e+06,0.833705,0.983701,0.76058
344.979,372.342,3.21022e+07,5.80898e-05,1.77475,2.9415e+06,0.827211,0.990214,0.765146
345.062,439.931,3.92833e+07,3.30845e-05,0.478454,5.73687e+06,0.826908,0.991834,0.707491
345.083,676.961,5.41781e+07,6.11224e-05,-4.20355,7.72227e+06,0.842693,0.943498,0.711258
346.932,338.154,3.13112e+07,5.684e-05,0.433,3.26033e+06,0.827448,0.988988,0.752079
346.993,55.0856,2.91759e+06,0.000109065,-1.8141,437636,0.837113,0.959303,0.703226
348.908,695.435,2.88037e+07,6.93045e-05,-1.75058,8.74341e+06,0.825166,0.983888,0.535282
348.929,338.329,3.28133e+07,3.38139e-05,0.264147,4.46311e+06,0.833063,0.897422,0.718249
349.238,780.998,1.33528e+07,8.47149e-05,-0.734711,938310,0.825845,0.907122,0.787186
349.242,108.115,5.85583e+06,8.56974e-05,4.57347,695244,0.812478,0.928316,0.736671
350.104,334.854,5.71444e+06,8.98466e-05,0.302628,438331,0.813895,0.994756,0.780586
352.306,673.41,5.03905e+07,5.45228e-05,-18.5339,2.04189e+07,0.838787,0.817435,0.427285
352.306,99.8498,1.67473e+08,6.8635e-05,0.224951,3.65139e+07,0.819338,0.994933,0.629071
352.306,467.892,5.28205e+07,6.15238e-05,0.946499,6.66238e+06,0.838432,0.835245,0.728801
352.358,90.8386,6.23205e+07,6.94308e-05,0.956098,9.71082e+06,0.803297,0.992441,0.696943
352.358,117.379,3.52762e+08,5.55906e-05,1.2247,5.51396e+07,0.831548,0.99615,0.696416
353.201,691.703,2.86729e+07,8.84542e-05,-2.54892,1.11853e+07,0.808923,0.948709,0.4429
353.201,397.356,8.10797e+07,3.85182e-05,0.235429,8.03182e+06,0.833295,0.972494,0.757389
353.269,123.738,2.39956e+08,5.87633e-05,0.925181,2.37221e+07,0.830105,0.899778,0.757599
354.204,397.587,1.45992e+07,8.42699e-05,0.501028,1.98765e+06,0.828288,0.993384,0.718107
354.28,104.999,1.50715e+08,6.41026e-05,0.463298,1.3925e+07,0.829691,0.857358,0.764351
355.132,687.704,2.19031e+07,5.24671e-05,-2.26658,3.28823e+06,0.840161,0.990735,0.703089
355.228,199.074,1.77104e+09,6.6604e-05,-0.142845,1.6008e+08,0.837582,0.831031,0.766437
355.283,106.11,5.16682e+07,4.02472e-05,0.26264,7.05071e+06,0.833391,0.714413,0.717771
356.023,341.286,6.33203e+08,3.20182e-05,0.899496,8.10092e+07,0.834595,0.994107,0.72688
357.067,302.328,9.71185e+07,5.23698e-05,-1.7369,1.41118e+07,0.830219,0.990148,0.70828
357.067,699.248,6.80936e+07,4.10306e-05,-0.549181,8.55357e+06,0.827703,0.984919,0.729353
357.067,528.193,2.161e+07,4.90991e-05,0.0703671,1.39899e+06,0.834119,0.990898,0.79283
357.067,564.227,5.03602e+07,4.69594e-05,0.568365,7.0604e+06,0.825814,0.992187,0.713766
358.037,341.498,1.51156e+09,3.52936e-05,0.346968,1.89145e+08,0.830387,0.989971,0.729866
358.071,703.818,8.28907e+06,5.06535e-05,-1.53758,894806,0.826705,0.914062,0.748058
358.137,696.984,3.08528e+08,2.1799e-05,-15.3916,1.5705e+08,0.83365,0.932013,0.326423
358.137,314.729,5.80224e+08,2.5469e-05,-6.37756,4.86553e+07,0.830848,0.921837,0.773211
358.136,467.399,8.67639e+07,0.000116806,0.0356213,690397,0.83131,0.991095,0.848941
358.136,572.425,3.79286e+07,0.00017806,0.0211102,350794,0.836901,0.990274,0.847705
358.183,424.88,3.31933e+07,0.00011942,0.0650142,573562,0.814014,0.992331,0.839976
358.183,372.242,5.3865e+08,4.56544e-05,1.15036,7.75915e+07,0.833593,0.983931,0.709631
358.183,395.376,3.91177e+08,2.64125e-05,0.983105,5.25755e+07,0.835384,0.989722,0.719974
358.977,115.016,1.46918e+08,4.84642e-05,0.351957,1.66451e+07,0.817466,0.821689,0.74242
358.977,105.99,2.82697e+08,7.26576e-05,1.37906,3.77558e+07,0.826881,0.90468,0.720881
359.015,714.931,2.51129e+07,6.26013e-05,-41.2918,8.71058e+06,0.82651,0.965594,0.488525
359.015,254.394,7.10375e+07,6.61445e-05,-3.9457,7.61675e+06,0.825179,0.988771,0.748825
359.064,302.137,7.10409e+07,5.54863e-05,-1.76603,9.40671e+06,0.831194,0.980533,0.722102
359.064,688.593,1.09521e+08,2.81356e-05,-25.1031,5.50669e+07,0.824445,0.981764,0.332101
359.064,423.117,4.4693e+07,5.59042e-05,2.00275,5.27517e+06,0.826137,0.989001,0.737408
359.064,348.073,6.58276e+07,4.71922e-05,1.19382,1.02562e+07,0.828128,0.984019,0.696961
359.064,378.124,1.08772e+08,4.13724e-05,1.60452,4.00102e+07,0.834622,0.986534,0.466232
359.083,294.316,2.57654e+08,1.89396e-05,-0.526954,1.31397e+07,0.83664,0.984726,0.806721
359.083,683.522,7.80451e+08,2.09279e-05,-1.87971,3.76758e+08,0.837323,0.988225,0.350736
359.083,235.55,2.40436e+08,2.86346e-05,-6.20777,8.37418e+07,0.830842,0.968956,0.486992
359.139,691.074,2.73569e+07,0.000120059,-1.8596,5.21993e+06,0.837516,0.91406,0.658901
359.989,359.843,4.14709e+08,4.05402e-05,0.106093,1.61945e+07,0.837138,0.989862,0.818646
359.989,432.938,3.38072e+07,2.03274e-05,0.489784,3.95243e+06,0.837163,0.863398,0.738595
360.034,342.202,5.30197e+08,3.15794e-05,0.349932,7.04401e+07,0.830592,0.977476,0.721628
360.068,301.032,7.65128e+06,0.000233789,-0.0471753,26275.2,0.837388,0.974705,0.853253
360.068,608.229,2.96172e+07,0.000305727,1.39583,6.54751e+06,0.77943,0.933286,0.62573
360.086,293.683,6.8618e+07,5.85959e-05,-0.970383,4.54506e+06,0.83484,0.974706,0.791303
360.086,686.712,1.58094e+08,3.3513e-05,-3.10742,8.3745e+07,0.835111,0.98043,0.30798
360.132,264.473,2.40776e+07,0.000263523,-19.3843,8.70693e+06,0.794364,0.898171,0.472808
360.131,600.014,2.03496e+07,0.000159599,0.445289,2.66741e+06,0.818698,0.863686,0.723527
360.131,370.355,1.95868e+08,6.42689e-05,1.65965,1.61148e+07,0.81162,0.947694,0.774847
360.217,442.723,3.58844e+07,0.000167567,0.175359,1.99343e+06,0.820525,0.898949,0.802138
360.217,380.237,2.92784e+10,5.00658e-05,0.245163,3.28894e+09,0.832076,0.902529,0.743436
360.217,450.606,4.07147e+07,8.60837e-05,0.433912,3.57049e+06,0.796996,0.995727,0.769234
360.328,118.054,2.2516e+07,3.14008e-05,0.958596,2.79078e+06,0.828541,0.843047,0.731128
360.994,389.143,2.44307e+07,5.15852e-05,0.336927,2.5409e+06,0.833534,0.820449,0.752207
361.062,345.729,2.06478e+07,0.000395786,1.24654,2.35603e+06,0.784141,0.899679,0.741563
361.08,678.201,3.54702e+08,2.13983e-05,-9.30779,1.49864e+08,0.832424,0.987669,0.409665
361.079,293.774,2.31371e+08,3.9565e-05,-1.3044,1.72502e+07,0.830536,0.987114,0.782794
361.079,234.77,1.3089e+08,5.38952e-05,-4.33541,2.90337e+07,0.83097,0.967855,0.624909
361.08,106.31,4.69134e+06,9.94118e-05,0.983489,548410,0.837263,0.94976,0.738608
361.097,302.034,2.12292e+08,7.04786e-05,-9.77784,3.65242e+07,0.826348,0.976784,0.679354
361.097,683.078,3.90613e+08,5.11537e-05,-8.83079,1.16153e+08,0.829994,0.98408,0.542029
361.097,385.949,3.0874e+07,3.59013e-05,0.00107821,76067.1,0.832326,0.983235,0.854174
361.097,476.496,4.62428e+07,5.94913e-05,0.00492055,950360,0.815878,0.986017,0.836805
361.097,501.482,9.12824e+07,7.04282e-05,0.110243,3.52506e+06,0.828671,0.985224,0.819076
361.12,110.979,1.67984e+08,0.000100777,0.543628,2.42998e+07,0.837122,0.926485,0.708978
361.135,372.019,1.45387e+07,0.000202092,1.30874,1.73882e+06,0.800696,0.947266,0.735745
361.169,416.484,5.36418e+07,0.000107588,0.587562,1.28826e+07,0.825629,0.990098,0.604748
361.192,88.6094,7.96313e+06,4.13115e-05,0.225981,1.61796e+06,0.799707,0.996204,0.64536
361.221,397.528,7.92397e+07,7.92293e-05,0.0241401,1.5266e+06,0.833149,0.997343,0.838053
361.221,380.993,5.47262e+09,5.2297e-05,1.31794,8.81674e+08,0.827504,0.972652,0.691226
361.986,432.73,1.0536e+07,5.99861e-05,0.293375,856983,0.821336,0.74067,0.775813
362.083,683.828,6.01981e+07,5.70839e-05,-11.9314,2.67654e+07,0.821353,0.979409,0.387559
362.083,298.866,4.90233e+07,5.28776e-05,-1.14382,3.48862e+06,0.834758,0.980632,0.786273
362.083,360.015,6.4352e+06,4.97867e-05,0.0421687,108197,0.823732,0.970683,0.840427
362.101,671.911,6.32833e+07,5.65147e-05,-5.93536,8.7049e+06,0.831116,0.954662,0.7166
362.181,785.349,9.53095e+07,3.19254e-05,-2.49005,1.23362e+07,0.8315,0.981338,0.725283
362.99,359.69,1.78976e+07,7.52129e-05,0.358892,2.18443e+06,0.816008,0.920781,0.733142
363.05,90.5551,3.69824e+06,0.000105829,5.39094,1.5375e+06,0.844841,0.636327,0.416528
363.076,294.467,3.44628e+07,9.99104e-05,-2.92253,4.28979e+06,0.838508,0.973012,0.730565
363.076,689.342,5.71914e+07,9.45958e-05,-19.1974,3.02777e+07,0.837192,0.969701,0.308249
363.076,544.226,9.71801e+06,0.000223096,0.0194711,59113.9,0.824493,0.973539,0.850731
363.076,572.331,1.31594e+07,0.000206708,0.0351481,637499,0.83817,0.971525,0.809282
363.094,295.248,1.50096e+08,8.0605e-05,-7.74005,5.20475e+07,0.82274,0.929613,0.488627
363.094,695.369,2.98172e+08,6.23534e-05,-4.27789,4.52722e+07,0.829479,0.973375,0.701249
363.094,535.312,3.22464e+07,0.000110932,0.0287374,515606,0.828815,0.982473,0.841223
363.094,395.511,3.93799e+07,0.000131243,0.448162,7.41352e+06,0.826013,0.941615,0.66169
363.168,89.8781,4.29659e+08,5.85798e-05,0.129953,2.27676e+07,0.837961,0.846398,0.804719
363.347,114.619,5.4291e+06,6.93946e-05,0.282213,538227,0.818279,0.722456,0.757309
364.068,587.77,1.508e+08,6.48145e-05,0.328698,8.22468e+06,0.831275,0.932079,0.803157
364.3,110.984,6.4764e+08,3.68941e-05,0.502829,7.4344e+07,0.828711,0.963834,0.740837
365.032,53.5511,5.89448e+06,7.99945e-05,-2.91666,1.13849e+06,0.823831,0.980866,0.656346
365.045,519.171,4.44299e+06,0.000150944,0.076718,94984.1,0.835339,0.986175,0.836002
365.237,670.844,2.43534e+07,5.39018e-05,-9.69285,7.90564e+06,0.838506,0.945699,0.512427
365.237,402.361,3.99341e+07,4.27416e-05,1.24261,6.0119e+06,0.826925,0.994129,0.702637
365.303,110.558,1.67723e+08,7.35826e-05,0.322457,1.31519e+07,0.838076,0.919503,0.778827
365.317,91.5193,3.61343e+08,6.59188e-05,1.19666,1.11081e+08,0.822496,0.943356,0.531082
365.317,102.339,7.6673e+08,4.80892e-05,0.714166,1.30147e+08,0.821884,0.958164,0.681859
366.103,381.527,7.89263e+06,7.03926e-05,4.2184,1.78337e+06,0.835259,0.997396,0.620365
366.243,118.026,1.65483e+08,4.3331e-05,0.316406,8.31609e+06,0.836997,0.992708,0.807469
366.32,102.621,1.92116e+08,8.51052e-05,0.312499,3.20913e+07,0.82749,0.759302,0.684792
366.373,118.886,1.07939e+10,3.11373e-05,0.505557,2.36691e+09,0.833043,0.997261,0.627694
366.373,100.66,3.59376e+09,5.16493e-05,0.391713,2.91268e+08,0.83381,0.989405,0.776112
368.11,94.6192,1.13907e+10,5.19284e-05,0.0756348,3.35887e+08,0.837724,0.887622,0.828081
368.331,93.3516,5.35737e+08,3.71565e-05,0.921962,7.04392e+07,0.828717,0.906277,0.723098
369.114,93.9687,1.76723e+09,5.0049e-05,0.192785,3.9396e+08,0.829944,0.921012,0.623692
369.335,93.9263,1.82253e+08,4.38447e-05,0.494674,1.72488e+07,0.831979,0.934774,0.762006
369.384,573.096,2.49658e+07,0.000127642,0.447776,2.45631e+06,0.821304,0.994864,0.758094
369.384,614.644,3.73271e+07,9.78042e-05,0.424469,3.60016e+06,0.836215,0.993177,0.76012
370.295,123.531,3.68434e+09,2.73848e-05,0.262457,2.51021e+08,0.834786,0.972874,0.789371
371.299,123.367,1.05121e+09,4.99471e-05,0.853835,1.20793e+08,0.826729,0.983444,0.740714
371.327,682.709,5.64268e+08,4.26646e-05,-46.5314,2.13926e+08,0.83582,0.991663,0.454359
372.152,681.279,2.74869e+08,2.39724e-05,-5.62814,1.09618e+08,0.834994,0.967477,0.433886
372.152,305.126,1.34573e+09,2.61782e-05,-8.90898,2.05073e+08,0.837254,0.976388,0.70065
372.152,337.438,1.33175e+09,2.9012e-05,0.338646,1.0261e+08,0.836953,0.952663,0.780234
372.199,283.958,2.12249e+08,6.24408e-05,-1.00214,7.10659e+07,0.82981,0.980915,0.501428
372.199,372.207,1.34227e+08,6.83335e-05,0.367893,1.41072e+07,0.827947,0.974082,0.751057
372.199,579.504,6.88516e+07,0.000123833,2.1381,1.44778e+07,0.833388,0.551488,0.637581
372.257,786.316,1.0023e+08,4.46969e-05,-4.76415,3.55715e+07,0.833414,0.875167,0.479946
372.302,124.697,1.75841e+08,4.52782e-05,3.14906,4.56436e+07,0.833585,0.983792,0.583412
372.33,432.123,1.09775e+08,6.45984e-05,2.75795,1.9181e+07,0.832856,0.996556,0.676437
372.943,63.8079,1.9552e+09,3.30991e-05,-6.93322,5.99044e+08,0.835773,0.975066,0.532198
372.943,109.595,1.033e+08,0.00013523,0.954459,1.24905e+07,0.833288,0.959133,0.734349
373.062,574.029,6.68711e+06,8.44327e-05,0.378126,716493,0.832786,0.817686,0.748905
373.155,694.443,3.59713e+07,9.7907e-05,-0.9617,6.52024e+06,0.833356,0.859829,0.669322
373.155,308.582,2.71082e+08,5.71157e-05,-2.25125,3.64536e+07,0.83601,0.965885,0.719898
373.155,500.077,1.96947e+07,0.00011418,0.205472,1.16136e+06,0.825787,0.993697,0.798685
374.146,302.764,1.02366e+08,0.000175319,-6.8393,1.39567e+07,0.808384,0.961959,0.7179
374.91,469.388,2.37646e+07,2.80145e-05,0.635298,2.94557e+06,0.830496,0.997489,0.731126
374.967,701.215,1.50175e+07,0.000113309,-0.513486,2.49642e+06,0.83189,0.858382,0.685668
374.993,394.416,1.51491e+07,0.000143068,1.09857,3.03794e+06,0.813184,0.81212,0.648258
374.992,414.815,3.37315e+07,7.1812e-05,0.637434,4.68668e+06,0.820012,0.843242,0.715115
374.992,560.583,4.009e+06,0.000161065,0.214758,325276,0.83284,0.983662,0.776021
